1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;"A 15 minutos desde Beorburu, en dirección Norte
Hoja cartográfica Nº 115-12";Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, 15 de abril de 1905;P. Urra;"Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada.
Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento.

?  W.E.  10 m ?
      N. S.  11m 
      Altura aprox. 1m
      Tierra y piedra
                   Viane tiene medidas las losas
Hoy se ven
Losa de cabecera orientada a 15?
Losa N (W.E.) orientada a 120?
Losa S (W.E.) orientada a 77?
6 piedras ( A6 x 40)            al E.
1 piedrra (1 x 70) 
1 piedra  (1,3 x 1,7)         E. enterradas
1 piedra  ?                         E. enterradas
1 piedra 1 x 1 a SE  (cierre cámara ?)";En 1932, se realizó una cata de reconocimiento, por P. Urra;"P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido.
Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas.

Topónimo ARANGAITZ  en mapa 1/25.000     115-1

Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946
J.M. de Barandiarán . Hombre prehistórico. 1953";;Bloc 12. Atez Ulzama;Croquis;0001_DIB_1.pdf;Fotos;0001_FOT_2.pdf;;;;;;;;;;;;
30;ROIZU BERA;1;Dolmen corto?;Isaba;Campas de Roizu en el barranco de Mintxate, a 6,3km de la foz.;Mintxate;Mintxate#0030_TEX_45.pdf#;670490;4756050;1060;42.938017256779,-0.91044581241372;lunes, 8 de mayo de 1905;R. Ripa Vega;"Válida en 1985. Dolmen corto? Túmulo circular muy bajo y un posco desfigurado. Cámara reducida a 2 losas paralelas. La E. en pie y la W. inclinada. A unos 3m hacia el riachuelo hay otras dos losas.
Orientación N.-S., según T. López Sellés, quien lo localizó en 1956.
Catálogo MUNIBE 1973. Nº 64-4. Datos geográficos Miguel Escurdia.

Datos dados por Tomás López Sellés: altitud 1090m snm, coordenadas: 46º56´12´´ de latitud y 2º46´21´´ de longitud, medidas de las losas: la del E., 2m x 0,78 x 49, la del W., 2,3m x 0,3 fuertemente inclinada y hundida en el suelo, la tapa?:  2,85m x 1,85 x 0,34. A unos 3m hacia el río, dos losas. La cámara tiene una anchura de 0,45m, la largura, irregular.";No se  conoce;"En julio y agosto de 1985 durante los campamentos organizados por el Servicio de Juventud del Dpto. de Educación y Cultura del Gobierno de Navarra. Campo de Trabajo Mintxate. Iniciación a la arqueología. Dirigido por los monitores: Miguel Bañales (Museo de Navarra), Fernando Gil (Guía de El Roncal) y Miguel Ezcurdia (Director Secc. Prehistoria de la SCN GOROSTI). Se limpió el monumento y se verificaron los datos de la descripción. 
La Secc. De Prehistoria de Gorosti tiene previsto efectuar una cata de reconocimiento, medición y croquis, con la autorización del Museo de Navarra e invitar a la Agrupación del Roncal Oratxe.
Durante el campamento se colocó un hito señalizador con una placa bastante deficiente.
En 1987 Isaac Santesteban comunica que el hito se encuentra partido. Denunciado el hecho en el Museo de Navarra, encarga éste que se averigüe lo sucedido. Se pasa al Museo un informe en el que se indica que la rotura la hizo un contratista de Guipúzcoa al ensanchar la carretera que asciende hacia Lapatia y que continúa hacia Roizu Goiti.

BIBLIOGRAFÍA: F. Ripa, Cumbres de la región… (1985) 88-93. T. López Sellés, Nuevos hallazgos… (1957) 105-112. Juan María Apellaniz, Corpus de Materiales. Suplemento nº1 MUNIBE scn Aranzadi, San Sebastian  1973";"Losas: 2 en cámara, 2 en túmulo
Características: Calizas del terreno
Túmulo: bajo y desfigurado";Bloc 18. Pirineo roncalés y Romanzado;Fotos;0030_FOT_26.pdf;Catálogo Roncal;0030_TEX_46.pdf;Cuevas Roncal;0030_TEX_47.pdf;Mapa;0030_MAP_70.pdf;;;;;;;;
31;ROIZU GOITI;1;Dolmen corto?;Isaba   (Propietario del terreno: Arcadio Anaut Anaut, restaurante Txamantxoia);Al fondo del barranco Mintxate. Cercano  a la borda de Garcés, 150m aprox.;Mintxate;Mintxate#0030_TEX_45.pdf#;670660;4756330;1080;42.9404989830273,-0.90827829145287;miércoles, 7 de junio de 1905;José María Esparza Galé del Roncal;"Dolmen corto?  Túmulo desfigurado. Cámara reducida a dos losas semi-paralelas en inclinadas ligeramente hacia el N. Una losa posiblemente cubierta en el túmulo, algo cortado por el camino que se dirige a la borda Garcé y al barranco Lapatia
Datos geográficos Miguel Ezcurdia. Nº Catálogo MUNIBE (no tiene)";No se conoce;En la preparación del Campamento Campo de Trabajo Mintxate, Inciciación a la Arqueología. Organizado por el Servicio de la Juventud (Dpto. Edu. y Cult. del Gobierno de Navarra) se lo comunicó a M. Ezcurdia, responsable de secc. De Preshistoria de Gorosti, quien lo incluyó dentro de las actividades del trabajo del Campamento, siendo limpiado, medido y señalizado con un hito del modelo aprobado. El croquis levantado no indica la posición de las losas, por lo que habrá que hacerlo como una actividad de Gorosti. Este dolmen no estaba catalogado, pasando inadvertido, incluso para los naturales y propietarios. Requiere una cata de reconocimiento dentro de un plan de trabajo igual que el previsto para el dolmen de Roizu Bera.;"Losas: 2 de cámara 1 de cubierta
Características: calizas del terreno
Túmulo: bajo y desfigurado";Bloc 18. Pirineo roncalés y Romanzado;Croquis;0031_DIB_27.pdf;Fotos;0031_FOT_28.pdf;Trayecto;0030_TEX_45.pdf;Mapa;0030_MAP_70.pdf;;;;;;;;
32;LUBRAKIETA;1;Dolmen corto?;Isaba   (Propietario del terreno: Emilio Anaut, casa Txibarro);En el km 6 de la carretera a Zuriza por el valle de Belabarce;Belabarce;Belabarce#0034_TEX_48.pdf#;676100;4749170;1050;42.8748298101763,-0.843895367503293;miércoles, 26 de abril de 1905;Jesús Elosegui de Tolosa;"La cámara de dos losas alineadas y otra paralela, tal vez indiquen un dolmen largo. No tiene cubierta. Orientación a 113º.  El monumento está bajo la sombra de un        que crece en el túmulo.
Datos de Miguel Ezcurdia. Nº Catálogo MUNIBE 64-1";No se conoce excavación;"Durante el Campamento de Trabajo Mintxate-85, en los meses de Julio-Agosto, se le quitó mucha maleza y arbustos que crecían en el túmulo y se señalizó con un hito del modelo aprobado y subvencionado por la I.P.V.
Gorosti tiene previsto hacer cata de reconocimiento y mediciones de la posición de las losas, dentro del mismo plan de la estación dolménica.

Bibliografía: Elósegui, J.  Nota previa   (1953) pg 21
                                             Materiales     (1953)
              Barandiarán, J.M.  Hombre prehistórico    (1953)";"Losas: 2 alineadas, 1 paralela
Caracterísicas: Calizas del terreno
Túmulo: 15m ?,  1,75m alto";Bloc 18. Pirineo roncalés y Romanzado;Fotos;0032_FOT_29.pdf;;;;;;;;;;;;;;
33;ASOLAZE;1;Dolmen corto?;Isaba  (Propietario del terreno: Ayuntamiento de Isaba);En el camping de Asolaze, en el barranco de Maze;Barranco de Maze;Barranco de Maze#0034_TEX_48.pdf#;672880;4752230;920;42.903102571494,-0.882351127168696;miércoles, 7 de junio de 1905;Jesús Elosegui Aldasoro;"Una losa cameral hincada en el túmulo de 2,3m de larga en su mayor extensión, sobresaliendo del suelo 0,8m dos fragmentos alineados. Una losa desplazada, posiblemente la cubierta, de medidas exteriores 2,4m de larga, 1,82m de ancha y grueso max, 0,3m. Las losas muy erosionadas.
Túmulo muy desfigurado de 10,5m. ?, al W. a ras del terreno, al E. 1,4m. De alto, al N. 1,2m y al S. 0,9m. de alto, grueso de las losas: máx de la cameral 0,3m y la posible cubierta , igual.";No se conoce;"Sobre su localización, primeramente Jesús Elosegui Aldasoro, después Isaac Santesteban y últimamente José Mª Esparza Galé  se lo comunicaron a Miguel Ezcurdia, quien lo reconoció como dolmen seguro, siendo incluido dentro de las actividades del Campamento de Trabajo Mintxate-85, al igual que los demás monumentos de la estación dolménica.
Este dolmen se encontraba en pésimas condiciones de conservación, por lo que resultaba difícil su identificación. Tiempo atrás había sido aprovechado por un pastor para construir encima de él una txabola con las piedras del túnulo. La txabola fue derruida y tiempo después ha sido motivo de juego de los niños, quienes contruyeron cabañas, quedando el monumento totalmente desfigurado. Se empleó mucha mano de obra para limpiarlo, separando piedra a pidra y cortando mucha maleza y arbustos y bojes que tenía encima, logrando darle un aspecto de dolmen. Se colocó su correspondiente hito señalizador. Está previsto hacer una cata de reconocimiento.";"Losas: 1 lateral, 1 cubierta?, 1 pequeña alineada
Características: Calizas del terreno
Túmulo: Desfigurado";Bloc 18. Pirineo roncalés y Romanzado;Croquis;0033_DIB_30.pdf;Mapa;0033_MAP_43.pdf;Catálogo Mintxate;0033_TEX_44.pdf;Croquis 2;0033_DIB_554.pdf;;;;;;;;
34;SAKULO;9;Dolmen largo abierto? o poligonal;Isaba  (Propietaria: Milagros Marco Lallana, Mendigatxa s/n);Un poco más adelante del km 7, por la borda de Tapia a la izda 40m + alt.;Belagua;Belagua#0034_TEX_48.pdf#;673230;4753380;925;42.9133721113137,-0.877711594716493;viernes, 5 de mayo de 1905;B. Marco, quien lo comunicó a J. Elosegui;"Cámara de recinto poligonal casi o rectangular con tendencia muy remarcada a la poligonalidad. Cubierta rota al parecer ""in situ"". Orientación a 140º. Datos de MUNIBE 64-3. Los datos geográficos están muy desplazados.
Datos de la ficha: Miguel Ezcurdia";Servicio de Excavaciones de Navarra en 1961 y 1963 (Ajuar al dorso) * en anexo;"Durante el Campamento de Trabajo-85 se limpió de arbustos y muchísima maleza, lo que permitió verlo a distancia. Se colocó un hito señalizador, al igual que a los demás monumentos de la estación dolménica.
Estaba tan escondido que su localización resultaba dificilísima, incluso para los nativos, que lo desconocían.
Es un monumento de gran tamaño. Gorosti tiene previsto su mantenimiento de limpieza y medición.

Bibliografía: Elosegui, J.  Nota previa  (1953) Pg. 21. Materiales  (1953).  Barandiarán, JM. Hombre Prehistórico  (1953). Maluquer de Motes, J.  Notas  (1963) Pag.  93.147.";;Bloc 18. Pirineo roncalés y Romanzado;Croquis;0034_DIB_32.pdf;Fotos;0034_FOT_31.pdf;Ajuar fotos;0034_FOT_34.pdf;Ajuar listado;0034_TEX_33.pdf;;;;;;;;
35;ARRAKO;;Sepulcro de galería y crómlech;Isaba  (Propietario del terreno: Cipriano Ezker Anaut);Cercano a la Ermita de Andramari de Arrako, poco antes del km 10.;Belagua;Belagua#0034_TEX_48.pdf#;674680;4755630;960;42.933289051057,-0.859258059620781;viernes, 5 de mayo de 1905;B. Estornés, quien lo comunicó a J. Elosegui;Recinto rectangular-trapezoidal. Losa de entrada con tendencia a cerrarse suavemente. Cubierta in situ. Orientación a 125º.;En 1961 por D.Fernando Medrano. No se conoce ajuar.;"Hacia los años 1940 fue removido por los vecinos del contorno.
En 1985 durante el campamento de Trabajo Mintxate-85 fue limpiado y se le colocó un hito señalizador, las placas de este monumental dolmen y las de la estación dolménica están grabadas deficientemente.
Al N. del dolmen, como a unos 200m en el meandro del arroyo, se ven tres formaciones circulares de piedras, de forma continuada, distinta de los crómlech, similares a estas formaciones existen en Urdanarre, en la estación prehistórica de Urkulu, y que también tiene forma de corona.

Bibliografía: Elosegui, J.  Nota previa  (1953) Pg. 21. Materiales  (1953).  Barandiarán, JM. Hombre Prehistórico  (1953). Maluquer de Motes, J.  Notas  (1963) Pag.  93-147.";"Losas: 7 en cámara, 1 cubierta
Características: Calizas del terreno
Túmulo: Ovalado 8-10 ?, crómlech 8m ?  15 testigos";Bloc 18. Pirineo roncalés y Romanzado;Croquis;0035_DIB_35.pdf;Fotos;0035_FOT_36.pdf;Catálogo Mintxate;0035_TEX_54.pdf;;;;;;;;;;
36;BELABARCE;2;Túmulo ?;Isaba;En lo alto del Puerto de Belabarce, en la misma divisoria con Huesca;Belabarce;Belabarce#0034_TEX_48.pdf#;677495;4748520;1310;42.8686577424248,-0.827032745406974;miércoles, 17 de mayo de 1905;Tomás López Sellés;"Cráter sin losas.
En la actualidad no ha podido ser localizado por los guías del Roncal (Grupo Oratxe). Tampoco fue localizado por Francisco Ondarra, quien lo intentó con los datos de López Sellés.
La zona está cubierta de helechos y mucha vegetación, que impide su localización. De cualquier forma, pierde su interés como monumento prehistórico. Sería interesante hacer un intento más para localizarlo, y así poder cambiar de criterio";No se conoce;"Losas: No tiene
Características: Piedra menuda de calizas del terreno 
Túmulo: 11m de ?, arrasado y rebajado

Bibliografía: López Sellés, T.   Contribución (1965)";;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0036_FOT_37.pdf;Catálogo Belabarce;0036_TEX_53.pdf;;;;;;;;;;;;
37;LARRA;7;Dolmen corto abierto;Burgui;En el valle de Larra, en la carretera de subida desde Burgui a la ermita.;Virgen de la Peña;Virgen de la Peña#0034_TEX_48.pdf#;664700;4729830;1125;42.7033157346162,-0.989030432366298;lunes, 8 de mayo de 1905;Tomás López Sellés;"Cámara con recinto rectangular, las tres losas inclinadas fuertemente orientación al S., según López Sellés.
El 16-10-1957 es visitado por Tomás López Sellés, observando que las tres losas forman un hueco en forma de triángulo que al parecer se aprovecha para guardar herramientas, dado que el interior está arreglado.
Las medidas de las tres losas son: 
Losa E.: 1,54m de altura, 0,85m de ancho, 0,30m de grueso
Losa W.: 1,54m                , 1,43m                 , 0,30m
Losa N.: 1,15m                 , 0,80m                 , 0,25m
La cámara sepulcral es irregular en la razón de que la losa W sobresale algo más, en anchura la altitud es de 1,50m. Todas las medidas son interiores. El monumento está cubierto de bojes al exterior.";No se conoce;"Está previsto por Gorosti visitarklo y medirlo, colocandole un hito señalizador.

Bibliografía: López Sellés, T.: Nuevos hallazgos (1957) pag. 105-112";"Losas: 3 inclinadas
Características: Calizas del terreno
Túmulo: 11m ? y 0,70m de altura, de piedras.";Bloc 18. Pirineo roncalés y Romanzado;Catálogo Valdepeña;0037_TEX_67.pdf;;;;;;;;;;;;;;
38;LARRAUN-SOGOITIA;7;Dolmen corto abierto;Izal;A 400m. al E. de la divisoria de Aietxu;Izal;;650410;4742550;1125;42.8207361491117,-1.16003226348196;jueves, 11 de mayo de 1905;Patxi Ripa;"Túmulo circular de 20. de ? y 1,70m de alto de piedra caliza.
Cámara de tres losas con recinto rectangular. Orientación al W.";No se conoce;Catalogado en MUNIBE con el nº 65-2. Suplemento  nº1 Año 1973;;Bloc 18. Pirineo roncalés y Romanzado;;;;;;;;;;;;;;;;
39;AIKOA - I;1;Dolmen  (destruido);Imirizaldu;A 30m de la orilla izquierda del río Areta y a unos 500m antes de la foz de Aikoa;Imirizaldu;;643005;4732945;525;42.7356987929855,-1.25300837716707;jueves, 11 de mayo de 1905;Tomás López Sellés;"Túmulo desaparecido totalmente por labores de labranza.
Cámara reducida a dos losas paralelas al N. y S., estando en la actualidad completamente arruinado";;Catálogado en MUNIBE con el nº 62-7. Suplemento nº1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;;;;;;;;;;;;;;;;
40;AIKOA - II;;Dolmen corto;Imirizaldu;En la foz de Aikoa, a 100m del río Areta;Imirizaldu;;642865;4732685;540;42.7333845192592,-1.25478352869659;jueves, 11 de mayo de 1905;Tomás López Sellés;"Túmulo circular de 16m ? y 2m de altura.
Cámara de dos losas y otra de cubierta.
Orientación E.";No se conoce;Registrado en Munibe con el nº 62-8. Suplemento nº 1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;;;;;;;;;;;;;;;;
41;ANGERTA;;Dolmen corto;Napal;En un collado que desciende del monte Bluntza, divisoria de los valles Romanzado y Urraul Alto;Imirizaldu y Napal;;643800;4731880;720;42.7259639075185,-1.24357145307046;lunes, 6 de enero de 1958;Tomás López Sellés;"Túmulo circular de 18m ? y 1m de altura.
Cámara reducida de dos losas paralelas y otros dos formando cámara, inclinadas bajo el peso de la losa de cubierta. Orientación E.-W. 
Calizas del terreno";No se conoce;"El habitáculo tiene una aportación de piedras pequeñas tapando huecos, aprovechado por cazadores.
Catálogado en MUNIBE con el nº 62-6. Suplemento nº1, año 1973";;Bloc 18. Pirineo roncalés y Romanzado;Croquis;0041_DIB_38.pdf;Fotos;0041_FOT_39.pdf;;;;;;;;;;;;
42;BOLUNTZA - SORTALDE;7;Dolmen corto abierto;Napal;A 400m al W. de la cota, en un altozano;Napal;;644735;4731775;822;42.7248431020225,-1.23218312987843;lunes, 6 de enero de 1958;Tomás López Sellés;"Túmulo de piedras calizas del terreno de 16m ? y 0,9m de altura.
Cámara de tres losas formando un recinto rectangular, cubierta desplazada al N.
Orientación E.";No se conoce;"Catalogado en MUNIBE con el nº 62-4. Suplemento nº1. Año 1973
Sobre el túmulo se observa una pequeña cámara de piedras, a modo de una pequeña cista.";;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0042_FOT_68.pdf;;;;;;;;;;;;;;
43;BOLUNTA - MENDEBAL;;Dolmen corto;Napal;A 300m al SW. Del domen Boluntza - Sortalde;Napal;;644480;4731715;791;42.7243510501996,-1.23531161200338;lunes, 6 de enero de 1958;Tomás López Sellés;"Túmulo de piedras calizas del terreno de 16m ? y 1,2m de altura.
Cámara de dos losas formando un recinto rectangular.
Cubierta desplazada al N. y partida en tres trozos.
Orientación E.-W.";No se conoce;Catalogado en Munibe con el nº 62-5. Suplemento nº1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0043_FOT_69.pdf;;;;;;;;;;;;;;
44;UGARRA - I;7;Dolmen corto cerrado;Napal;A 1km al NE de la ermita de San Esteban;;;645615;4731480;760;42.7220213780064,-1.22151556989072;miércoles, 10 de mayo de 1905;Tomás López Sellés;"Túmulo de 17m de ? y 1,7m de altura de piedras calizas del terreno.
Cámara de cuatro losas con recinto rectangular.
Cubierta desplazada y partida en dos trozos.
Orientación E.-W.";No se conoce;Catalogado en MUNIBE con el nº 62-1. Suplemento nº 1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0044_FOT_40.pdf;;;;;;;;;;;;;;
45;UGARRA - II;1;Dolmen;Napal;Al W. de la ermita de San Esteban, a poco menos de 1km.;Napal;;645500;4731430;742;42.7215931159818,-1.22293232412123;jueves, 11 de mayo de 1905;Tomás López Sellés;"Túmulo de 12m ? y 1,2m de altura, de piedras calizas del terreno.
Cámara de una losa.";No se conoce;Catalogado en Munibe con el nº 62-2. Suplemento nº 1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0045_FOT_41.pdf;;;;;;;;;;;;;;
46;UGARRA - III;1;Dolmen;Napal;A unos 200m al E. de la ermita de San Esteban y del Ugarra-II a 300m al SW.;Napal;;645600;4732135;745;42.7279199941984,-1.22153023353308;jueves, 11 de mayo de 1905;Tomás López Sellés;"Túmulo poco definido.
Cámara de dos losas, una partida. Cubierta partida en dos trozos.
Orientación a 90º.
Calizas del terreno";No se conoce;"Catalogado en MUNIBE con el nº 62-3. Suplemento nº1. Aó 1973.
Túmulo desfigurado y piedras de cualquier forma amontonadas desfiguran el aspecto, debido a labores de labranza.";;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0046_FOT_42.pdf;;;;;;;;;;;;;;
47;UGARRA - IV;1;Dolmen;Urraul Ekialde (Romanzado);;De Pamplona ir hacia Lunbier y seguir hacia Navascues, para coger un desvío hacia el pueblo de Napal, al pie del puesto de Iso. Desde el pueblo seguir una pista hacia el norte hasta llegar a la altura de la ermita de San Esteban. Justo al sur de la misma, en un amplio collado a 762m coger rumbo hacia el suroeste por un terreno un tanto sucio hasta llegar casi al borde del barranco de la foz de Domeño. El monumento se halla rodeado de árboles y boj, por lo que la visibilidad es bastante corta. El dolmen Ugarra-I se halla a unos 300m al SE. en la misma cresta.;;;;;;sábado, 15 de abril de 1995;Iñaki Gaztelu Iraundegi;"Consta de un túmulo de piedras de 10m ? y 1m de altura máxima, estando todo él bastante rebajado y faltando bastante material por todo el túmulo, sobre todo en la parte central.
En el lado E. del túmulo se halla un fragmenteo de losa que podría ser parte de la tapa del dolmen, que tiene las siguientes medidas: 0,9m de alto, 1,4m de largo, 0,4m de grosor.
En la parte central del túmulo se observan los restos de dos losas pertenecientes a la cámara del dolmen.
La losa S., que parece se halla in situ aunque ligeramente inclinada hacia el interior, tiene las siguientes medidas: 0,6m de alto, 1,5m de largo, 0,3m de grosor.
Los restos de la losa O. miden: 0,2m de alto, 0,55m de largo, 0,15m de grosor,
Calizas del terreno";;;;Bloc 18. Pirineo roncalés y Romanzado;;;;;;;;;;;;;;;;
48;UGARRON;7;Dolmen corto abierto;Imirizaldu;En un collado al E. de la foz de Aikoa, al S. del rio Areta;Imirizaldu;;642390;4731735;641;42.7249214826448,-1.26082243306893;jueves, 11 de mayo de 1905;Tomás López Sellés;"Túmulo de 18m de ? y de 1,6m de altura.
Cámara de tres losas basculadas.
Cubierta desplazada al S. del recinto rectangular.
Orientación E.
Calizas del terreno";No se conoce;Catalogado en MUNIBE con el nº 62-9. Suplemento nº 1. Año 1973.;;Bloc 18. Pirineo roncalés y Romanzado;Fotos;0048_FOT_74.pdf;;;;;;;;;;;;;;
