1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;A 15 minutos desde Beorburu, en dirección Norte Hoja cartográfica Nº 115-12;Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, abril 15, 1905;P. Urra;Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada. Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento. ? W.E. 10 m ? N. S. 11m Altura aprox. 1m Tierra y piedra Viane tiene medidas las losas Hoy se ven Losa de cabecera orientada a 15? Losa N (W.E.) orientada a 120? Losa S (W.E.) orientada a 77? 6 piedras ( A6 x 40) al E. 1 piedrra (1 x 70) 1 piedra (1,3 x 1,7) E. enterradas 1 piedra ? E. enterradas 1 piedra 1 x 1 a SE (cierre cámara ?);En 1932, se realizó una cata de reconocimiento, por P. Urra;P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido. Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas. Topónimo ARANGAITZ en mapa 1/25.000 115-1 Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946 J.M. de Barandiarán . Hombre prehistórico. 1953;NULL;Bloc 12. Atez Ulzama;0001_DIB_1_1.jpg;0001_DIB_1_2.jpg;0001_FOT_2_3.jpg;0001_TEX_25_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
145;PILOTASORO;7;Dolmen corto abierto;Valle de Erro;Collado Estakarri Hoja cartográfica Nº: 91-14;Ruta 5, Itinerario 7: Sorogain Ipar;Ruta 5, Itinerario 7: Sorogain Ipar#0127_TEX_156.pdf#;629430;4766110;1020;43.0366532670357,-1.41113412384856;lunes, mayo 01, 1905;J.M. Barandiaran;Dolmen de 3 losas de areniscas del terreno y de 15 m de ? y 0,8 m de alto. Primitivamente las losas de la cámara formaban un recinto rectangular. En la actualidad es trapezoidal por cerrarse la losas en la entrada. Sin cubierta. Orientación al E., según JM. Barandiarán. Bibliografía: Barandiaran, JM.: Hombre Prehistórico (1953) Crónica (1949) MUNIBE 1973, nº catalogación 72-6.;No se conoce;A 40 m en dirección NW se puede aapreciar un túmulo circular de 9,2 m de ? y 0,8 m de alto. Fue descubierto en 1948 y no se conoce excavación. En la actualidad las dimensiones del túmulo ham cambiado y se presenta más disminuído. Tiene un pequeño cráter central. La Sociedad Gorosti, con la colaboración de Juan Mª Martínez Txoperena y un grupo de jóvenes de Espinal y Garralda, colocó un hito señalizador el día 23-7-1989.;NULL;Bloc 17: Erro - Valcarlos - Arriasgoiti;0145_DIB_172_0.jpg;0145_DIB_172_1.jpg;0145_DIB_172_2.jpg;0145_DIB_172_3.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
146;ELORRIXAALEA;1;Dolmen corto;Alduides - Urepel;Detrás de la muga fronteriza 148 Hoja cartográfica Nº: 91-14;Ruta 5, Itinerario 7: Sorogain Ipar;Ruta 5, Itinerario 7: Sorogain Ipar#0127_TEX_156.pdf#;630350;4766700;890;43.0418068313617,-1.39970656982649;lunes, mayo 01, 1905;JM. Barandiaran;Dolmen de 3 losas, de calizas del terreno y de 16 m ? y 1,8 m de alto. Dos de las losas, paralelas e inclinadas, forman la cámara. La tercera parace ser solo un fragmento y aparece suelta. El túmulo es circular y muy pronunciado al NE y al W. Hoy es imposible determinar con seguridad la planta del monumento. Orientación del eje mayor N-S., según JM. Barandiaran.;No se conoce;En la zona de Urepel (Ultrapuestos) se conocen los siguientes: - IRAZTEI IPAR: 3º 42´ 3´´ - 43º 03´ 28´´. A 3,8 km al SSE de Urepel del collado de Nahala, sobre el alto de su nombre. - KUTXAZARRETA: 3º 44´ 11´´ - 43º 03´ 18´´ - 500m. A unos 2 km al SE de Urepel. - TRAIKARLEPO: 2º 20´ 30´´ - 43º 03´ 08´´ - 1150m (hoja 91-15) 3º 40´ 57´´ - 43º 02´ 53´´ A 100m al N del mojón 160, en un collado al S. de Lauriña (en el que se encuentra el dolment de Lauriña, en término de Valcarlos). Bibliografía: MUNIBE 1973, suplemento nº 1, catalogación nº 72-8.;NULL;Bloc 17: Erro - Valcarlos - Arriasgoiti;0146_DIB_173_0.jpg;0146_FOT_174_1.jpg;0146_FOT_174_2.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
147;ADIKO SOROA;5;Crómlech;Quinto Real (Administración del Valle de Erro);Vertiente norte del Adi Hoja cartográfica Nº: 91-14;Ruta 5, Itinerario 8: Sorogain Mendebal;Ruta 5, Itinerario 8: Sorogain Mendebal#0127_TEX_156.pdf#;626950;4764950;1165;43.0266298438984,-1.4418313948302;domingo, septiembre 18, 1966;Tomás López Sellés;Distriuidos por la zona existen 10 dromlechs y dos túmulos, compuestos por piedras de diferentes tamaños que destacan en el paisaje. Sus diámetros oscilan entre los 2 y 5 m. Al S y en las cercanías hay una fuente.;NULL;Tomás López Sellés registró 6 cromlelchs el 18-9-1966, MUNIBE 1973, pág. 4. Posteriormente José Miguel Larrañaga, 4.;NULL;Bloc 17: Erro - Valcarlos - Arriasgoiti;0147_FOT_175_0.jpg;0147_FOT_175_1.jpg;0147_FOT_175_2.jpg;0147_FOT_175_3.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
148;ERRONDONEKO BORDA;2;Túmulo;NULL;Hoja cartográfica Nº: 65-16;NULL;NULL;616000;4781400;625;43.1764656845774,-1.57275137356017;NULL;NULL;NULL;NULL;NULL;NULL;14 Baztan Centro-Sureste;0148_MAP_176_0.jpg;0148_MAP_176_1.jpg;0148_MAP_176_2.jpg;0148_MAP_176_3.jpg;0148_MAP_176_4.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
149;MONOLITO DE LEGATE;13;Monolito;Baztan;Hoja cartográfica Nº: 65-16;Itinerario nº 28;NULL;616816;4781031;775;43.1730182846666,-1.56279241775202;viernes, mayo 26, 1905;F. Ondarra;"Monolito de 3,2 m de largo; 0,55 m de ancho y 0,4 m de grueso. Tumbado. Orientación a 135º.";NULL;El descubridor lo da a conocer con toda clase de reservas, sin que se atreva a afirmar la intervención humana en su esbelted y armonía. En la misma información da a conocer el túmulo de 4,5 m de diámetro por 0,3 m de alto, sin catalogar como auténtico. Así mismo denunció la desaparición del dolmen Legate II y también la prospección por parte de alguien del crómlech descubierto por JM. Barandiaran.;NULL;14 Baztan Centro-Sureste;0149_DIB_177_0.jpg;0149_FOT_178_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
150;MAIRU - HARRI;1;Dolmen;NULL;Hoja cartográfica Nº: 90-4/A;Itinerario nº 28;NULL;615780;4779060;525;43.155434639682,-1.57594689865834;jueves, mayo 25, 1905;F. Ondarra;"Dolmen. Túmulo de base circular de 13/14 m de diámetro por 1,5 m de altura, siendo más bajo por el ldo NW. Dos losas que enmarcan una cámara sepulcral de 1,4 m de alto; 2,6 m de largo y 0,8 m de ancho. La tapa se halla apeada asomando por encima del galgal y destacando en el horizonte. La cámara ha sido utilizada para algún fin, probablemente para pocilga, pues por el lado NNW está limitada por una pared de piedra. En la actualidad esta pared de piedra no está, posiblemente a raiz de la publicación de estos hallazgos en el año 1975.";No se conoce;NULL;NULL;14 Baztan Centro-Sureste;0150_DIB_208_0.jpg;0150_FOT_209_1.jpg;0150_MAP_182_2.jpg;0150_MAP_182_3.jpg;0150_MAP_182_4.jpg;0150_MAP_182_5.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
151;AZNABASTERRA;1;Dolmen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14 Baztan Centro-Sureste;0151_DIB_179_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
152;MUNAUTZ;1;Dolmen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14 Baztan Centro-Sureste;0152_DIB_180_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
153;LEGATE - I;7;Dolmen corto abierto;Baztan;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;NULL;616780;4780980;765;43.1725647458313,-1.56324595989189;lunes, abril 03, 1905;JM. Barandiaran;Túmulo circular de 9 m de ? y 0,5 m de altura. Piedras. Cámara de 4 losas con recinto rectangular. Orientación a 115º. Areniscas del terreno.;1947 por E. Zudaire;Hallago en la excavación de 2 fragmentos de cerámica y fragmento de barro cocido amarillento, en paradero desconocido. En la actualidad este monuento está destruido. El motivo parece ser que en la zona hay una explotación de piedra en la que trabajan con palas mecánicas. Catalogación nº 69-1.;NULL;14 Baztan Centro-Sureste;0153_DIB_181_0.jpg;0153_DIB_181_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
154;LEGATE - II;8;Dolmen corto cerrado;Baztan;A 11m al NE de Legate - I. Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;NULL;NULL;NULL;NULL;NULL;lunes, abril 03, 1905;JM. Barandiaran;"Túmulo circular de 12m de ? y 0,7 m de altura. De piedras. Cámara de 5 losas con recinto rectangular. Areniscas del terreno. Todo el conjunto ha sido removido y las losas destrozadas; sin cubierta.";No se practicó excavación antes de su destrucción;Catalogación nº 69-2.;NULL;14 Baztan Centro-Sureste;0154_DIB_183_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
155;LEGATE - III;9;Dolmen largo abierto?;Baztan;A unos 120 m de Legate I y II. Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;NULL;NULL;NULL;NULL;NULL;lunes, abril 03, 1905;JM. Barandiaran;Túmulo circular de 10 m de ? y 0,45 m de altura. De piedras. Cámara de 5 losas con recinto rectangular, hoy en día destrozada. Orientación a 115º. Areniscas del terreno.;1920 por JM. Barandiarán;Por los motivos anteriormente apuntados, parece ser que este monumento prehistórico desapareció entre los años 1972 y 1973. Catalogación nº 69-3.;NULL;14 Baztan Centro-Sureste;0155_DIB_184_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
156;LEGATE - IV;NULL;NULL;Baztan;NULL;Itinerario nº 28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Túmulo impreciso y rebajado. Cámara reducida a 2 largas losas en escuadra y una losa caída. Orientación al E., según Tomás López Sellés. Areniscas del terreno.;NULL;Hoy día está cubierto por obras realizadas en la borda lindante.;NULL;14 Baztan Centro-Sureste;0156_DIB_185_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
157;LEGATE - V;1;Dolmen;Baztan;Hoja cartográfica Nº: 65-16/D y 90-4;Itinerario nº 28-A;NULL;618170;4780598;550;43.1689100101276,-1.54623161577194;sábado, abril 15, 1972;F. Ondarra;"Túmulo de 9 m de ? y 1 m de altura por el SSW., siendo mucho más bajo por el NNE. Formado por piedras de regular tamaño. Cámara de 3 losas ""in situ"" con recinto rectangular de 0,8 m de ancho. 2 Losas más, probablemente de la tapa, tumbadas sobre el galgal. Orientación a 90º.";No se conoce;NULL;NULL;14 Baztan Centro-Sureste;0157_DIB_186_0.jpg;0157_FOT_187_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
158;LEGATE - VI (IÑARZETA);1;Dolmen;Baztan;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28;NULL;616680;4781530;760;43.1775312774723,-1.56435988921641;domingo, abril 01, 1973;F. Ondarra;"Túmulo de base circular de 6 m de ? y 1 m de altura, compuesto de tierra y piedras Cámara de 3 losas, de las que 2 parecen ""in situ"", siendo la tercera la tapa desplazada hacia el lado N del galgal. Las losas del N están inclinadas hacia el interior orientadas a los 135º y la tapa se halla tendida sobre el galgal partida en 2 trozos ensamblados entre sí. Areniscas.";No se conoce;NULL;NULL;14 Baztan Centro-Sureste;0158_DIB_188_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
159;LEGATE - VII;1;Dolmen;Baztan;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14 Baztan Centro-Sureste;0159_DIB_189_0.jpg;0159_FOT_190_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
160;BAGORDI;13;Monolito;NULL;Hoja cartográfica Nº: 65-16/C;Itinerario nº 28-J;NULL;NULL;NULL;NULL;NULL;viernes, mayo 19, 1905;T. López Sellés;Túmulo circular de 13 m de ? y 1 m de altura. Cráter central sin losas de cámara. Calizas del terreno.;NULL;Catalogación nº 69-D/1;NULL;14 Baztan Centro-Sureste;0160_DIB_191_0.jpg;0160_FOT_192_1.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
161;SORDIKO - BIXKER;NULL;NULL;NULL;NULL;Itinerario nº 28-J;NULL;NULL;NULL;NULL;NULL;sábado, mayo 27, 1905;F. Ondarra;"Una piedra solitaria se alza verticalmente en el paraje. Sus dimensiones son: 1,22 m de altura; 1 m de largura y 0,25 m de grueso. A su lado asoma otra de 0,08 m de altura; 0,6 m de largo y 0,1 m de grueso. Ambas forman un ángulo muy agudo.";NULL;Catalogación nº 69-D/5;NULL;14 Baztan Centro-Sureste;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
162;EZKITZ;1;Dolmen?;NULL;Hoja cartográfica Nº: 65-16/B y D;Itinerario nº 28-A y J;NULL;619615;4782500;826;43.1858042689242,-1.52804914995513;domingo, mayo 28, 1905;F. Ondarra y T. López Sellés;"Hay una losa bastante inclinada hacia dentro del monumento de 0,6 m de altura; 1,2 / 1,35 m de largura y 0,18 m de grosor. Podría ser que esté partida en dos que se superponene paralelamente. Puede haber un túmulo de unos 4 m de ? y 0,2 m de altura, formado por tierra y pequeñas losas tumbadas, medio erguidas o inhiestas. La orientación de la losa es de 170º. Areniscas del terreno.";NULL;Catalogación nº 69-D/6;NULL;14 Baztan Centro-Sureste;0162_FOT_193_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
163;LARRO;1;Dolmen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14 Baztan Centro-Sureste;0163_DIB_194_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
164;XOLBORROKO - HARRIA;1;Dolmen corto?;NULL;En Lerate Hoja cartográfica Nº: 66-13/A;Itinerario nº 28-B;NULL;622270;4784200;550;43.200682164058,-1.4950122713292;domingo, mayo 28, 1905;F. Ondarra;"Túmulo circular de piedras de 6 m ? y 0,5 m de altura, con cráter central de 3 m de ? y 0,5 m de profundidad. Cámara de 2 losas. Otra tercera, puede ser resto de la cubierta o tapa, que mide 2,78 m de largo; 1,90 m de anchura máxima y 0,15 m de grueso.";NULL;NULL;NULL;14 Baztan Centro-Sureste;0164_DIB_196_0.jpg;0164_FOT_197_1.jpg;0164_FOT_197_2.jpg;0164_MAP_195_3.jpg;0164_MAP_195_4.jpg;0164_MAP_195_5.jpg;0164_MAP_195_6.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
165;MAISTRUGAIN - I;5;Crómlech;Baztan;Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;NULL;626330;4784875;955;43.2060899317746,-1.44490224517965;NULL;NULL;"crómlech de 8 m de ? y 0,2 m de altura. Lo forman solo 5 piedras, siendo la mayor la situada al S. y que mide 0,35 m de alto; 0,85 m de largo y 0,08 m de gruso. Su forma es tumular.";NULL;Catalogación nº 70. M/1 Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.;NULL;14 Baztan Centro-Sureste;0165_DIB_198_0.jpg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
166;MAISTRUGAIN - II;5;Crómlech;Baztan;Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;NULL;626330;4784875;955;43.2060899317746,-1.44490224517965;NULL;NULL;"crómlech de 6 m de ? y 0,7 m de altura. Lo forman unas 8 piedras, plantadas de manera que su eje mayor, el de la largura, está orientado hacia el centro del círculo. Son piedras pequeñas siendo la mayor de 0,15 m de alto; 0,5 m de largo y 0,08 m de gruso. Su forma es tumular.";NULL;Catalogación nº 70. M/2 Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.;NULL;14 Baztan Centro-Sureste;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
167;MAISTRUGAIN - III;5;Crómlech;Baztan;Se encuentra a 1,5m al E. del Maistrugain II. Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;NULL;626330;4784875;955;43.2060899317746,-1.44490224517965;NULL;NULL;"crómlech de túmulo circular de 5 m de ? y 0,2 m de altura. Lo forman unas 8 piedras, siendo la mayor de 0,4 m de alto; 0,6 m de largo y 0,1 m de gruso.";NULL;Catalogación nº 70. M/III Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.;NULL;14 Baztan Centro-Sureste;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
168;MAISTRUGAIN - IV;5;Crómlech;Baztan;Se encuentra a 28m al NNE. del Maistrugain II. Hoja cartográfica Nº: 66-13/B;Itinerario nº 34-D;NULL;626330;4784875;955;43.2060899317746,-1.44490224517965;NULL;NULL;"crómlech de túmulo circular de 9 m de ? y 0,4 m de altura. Lo forman 20 piedras, siendo las alta de 0,5 m de alto; 0,5 m de largo y 0,1 m de gruso. Destacan 4 de ellas.";NULL;Catalogación nº 70. M/IV Fue dado a conocer por F. Ondarra el 4-11-1972. Aclara que hace 25 años anduvo por la zona Blas Taracena y que al parecer los resultados de las excavaciones realizadas en 1948 las dio a conocer Juan Maluquer de Motes y publicadas en Príncipe de Viana en 1963.;NULL;14 Baztan Centro-Sureste;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
